2000
1933=>[HU: f_id=X9G-10227.03.2290010479, hw_v=H14, l_num=1933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285058, sw_v=0421]
208=>[HU: f_id=X9G-10222.03.2290011708, hw_v=H14, l_num=208, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266967, sw_v=0421]
1611=>[HU: f_id=X9G-10228.03.2290010023, hw_v=H14, l_num=1611, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286165, sw_v=0421]
790=>[HU: f_id=X9G-10223.03.2290010127, hw_v=H14, l_num=790, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268070, sw_v=0421]
1378=>[HU: f_id=X9G-10229.03.2290010176, hw_v=H14, l_num=1378, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290557, sw_v=0421]
680=>[HU: f_id=X9G-10223.03.2290010189, hw_v=H14, l_num=680, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268191, sw_v=0421]
962=>[HU: f_id=X9G-10224.03.2290010026, hw_v=H14, l_num=962, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270903, sw_v=0421]
191=>[HU: f_id=X9G-10216.03.2290010050, hw_v=H14, l_num=191, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240860, sw_v=0421]
1652=>[HU: f_id=X9G-10228.03.2290010001, hw_v=H14, l_num=1652, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286029, sw_v=0421]
570=>[HU: f_id=X9G-10223.03.2290010163, hw_v=H14, l_num=570, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268137, sw_v=0421]
1522=>[HU: f_id=X9G-10227.03.2290010060, hw_v=H14, l_num=1522, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283761, sw_v=0421]
898=>[HU: f_id=X9G-10223.03.2290010322, hw_v=H14, l_num=898, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268574, sw_v=0421]
1289=>[HU: f_id=X9G-10229.03.2290010006, hw_v=H14, l_num=1289, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290082, sw_v=0421]
1461=>[HU: f_id=X9G-10227.03.2290010255, hw_v=H14, l_num=1461, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284282, sw_v=0421]
1331=>[HU: f_id=X9G-10229.03.2290010048, hw_v=H14, l_num=1331, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290199, sw_v=0421]
775=>[HU: f_id=X9G-10223.03.2290010097, hw_v=H14, l_num=775, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268024, sw_v=0421]
1954=>[HU: f_id=X9G-10227.03.2290010472, hw_v=H14, l_num=1954, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285039, sw_v=0421]
383=>[HU: f_id=X9G-10222.03.2290011640, hw_v=H14, l_num=383, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266852, sw_v=0421]
762=>[HU: f_id=X9G-10223.03.2290010092, hw_v=H14, l_num=762, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268019, sw_v=0421]
370=>[HU: f_id=X9G-10222.03.2290011585, hw_v=H14, l_num=370, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266700, sw_v=0421]
1098=>[HU: f_id=X9G-10227.03.2290010458, hw_v=H14, l_num=1098, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284993, sw_v=0421]
1303=>[HU: f_id=X9G-10229.03.2290010138, hw_v=H14, l_num=1303, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290445, sw_v=0421]
652=>[HU: f_id=X9G-10223.03.2290010212, hw_v=H14, l_num=652, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268237, sw_v=0421]
1140=>[HU: f_id=X9G-10227.03.2290010325, hw_v=H14, l_num=1140, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284599, sw_v=0421]
1893=>[HU: f_id=X9G-10227.03.2290010680, hw_v=H14, l_num=1893, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285688, sw_v=0421]
1763=>[HU: f_id=X9G-10227.03.2290010626, hw_v=H14, l_num=1763, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285527, sw_v=0421]
1926=>[HU: f_id=X9G-10227.03.2290010533, hw_v=H14, l_num=1926, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285217, sw_v=0421]
260=>[HU: f_id=X9G-10222.03.2290011661, hw_v=H14, l_num=260, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266873, sw_v=0421]
698=>[HU: f_id=X9G-10223.03.2290010196, hw_v=H14, l_num=698, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268208, sw_v=0421]
588=>[HU: f_id=X9G-10223.03.2290010213, hw_v=H14, l_num=588, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268238, sw_v=0421]
1112=>[HU: f_id=X9G-10227.03.2290010343, hw_v=H14, l_num=1112, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284652, sw_v=0421]
196=>[HU: f_id=X9G-10216.03.2290010049, hw_v=H14, l_num=196, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240858, sw_v=0421]
1735=>[HU: f_id=X9G-10227.03.2290010652, hw_v=H14, l_num=1735, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285602, sw_v=0421]
183=>[HU: f_id=X9G-10216.03.2290010070, hw_v=H14, l_num=183, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240919, sw_v=0421]
1572=>[HU: f_id=X9G-10227.03.2290010084, hw_v=H14, l_num=1572, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283844, sw_v=0421]
1865=>[HU: f_id=X9G-10227.03.2290010748, hw_v=H14, l_num=1865, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285890, sw_v=0421]
465=>[HU: f_id=X9G-10222.03.2290011549, hw_v=H14, l_num=465, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266630, sw_v=0421]
575=>[HU: f_id=X9G-10223.03.2290010230, hw_v=H14, l_num=575, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268271, sw_v=0421]
452=>[HU: f_id=X9G-10222.03.2290011543, hw_v=H14, l_num=452, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266619, sw_v=0421]
844=>[HU: f_id=X9G-10224.03.2290010055, hw_v=H14, l_num=844, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271499, sw_v=0421]
1707=>[HU: f_id=X9G-10227.03.2290010660, hw_v=H14, l_num=1707, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285627, sw_v=0421]
967=>[HU: f_id=X9G-10224.03.2290010034, hw_v=H14, l_num=967, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271431, sw_v=0421]
1544=>[HU: f_id=X9G-10227.03.2290010160, hw_v=H14, l_num=1544, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284090, sw_v=0421]
721=>[HU: f_id=X9G-10223.03.2290010089, hw_v=H14, l_num=721, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268016, sw_v=0421]
1381=>[HU: f_id=X9G-10229.03.2290010171, hw_v=H14, l_num=1381, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290544, sw_v=0421]
388=>[HU: f_id=X9G-10222.03.2290011642, hw_v=H14, l_num=388, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266854, sw_v=0421]
1516=>[HU: f_id=X9G-10227.03.2290010099, hw_v=H14, l_num=1516, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283895, sw_v=0421]
1353=>[HU: f_id=X9G-10229.03.2290010023, hw_v=H14, l_num=1353, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290135, sw_v=0421]
657=>[HU: f_id=X9G-10223.03.2290010204, hw_v=H14, l_num=657, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268227, sw_v=0421]
1190=>[HU: f_id=X9G-10227.03.2290010293, hw_v=H14, l_num=1190, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284388, sw_v=0421]
1976=>[HU: f_id=X9G-10227.03.2290010559, hw_v=H14, l_num=1976, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285295, sw_v=0421]
265=>[HU: f_id=X9G-10223.03.2290010023, hw_v=H14, l_num=265, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267054, sw_v=0421]
926=>[HU: f_id=X9G-10224.03.2290010085, hw_v=H14, l_num=926, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271570, sw_v=0421]
74 =>[HU: f_id=X9G-10216.03.2290010150, hw_v=H14, l_num= 74, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241157, sw_v=0421]
534=>[HU: f_id=X9G-10222.03.2290011384, hw_v=H14, l_num=534, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266300, sw_v=0421]
1325=>[HU: f_id=X9G-10229.03.2290010037, hw_v=H14, l_num=1325, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290180, sw_v=0421]
142=>[HU: f_id=X9G-10216.03.2290010032, hw_v=H14, l_num=142, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240807, sw_v=0421]
1162=>[HU: f_id=X9G-10227.03.2290010314, hw_v=H14, l_num=1162, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284482, sw_v=0421]
1948=>[HU: f_id=X9G-10227.03.2290010557, hw_v=H14, l_num=1948, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285289, sw_v=0421]
1032=>[HU: f_id=X9G-10227.03.2290010378, hw_v=H14, l_num=1032, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284764, sw_v=0421]
1785=>[HU: f_id=X9G-10227.03.2290010595, hw_v=H14, l_num=1785, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285432, sw_v=0421]
411=>[HU: f_id=X9G-10222.03.2290011460, hw_v=H14, l_num=411, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266467, sw_v=0421]
521=>[HU: f_id=X9G-10222.03.2290011478, hw_v=H14, l_num=521, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266509, sw_v=0421]
849=>[HU: f_id=X9G-10224.03.2290010059, hw_v=H14, l_num=849, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271507, sw_v=0421]
803=>[HU: f_id=X9G-10224.03.2290010028, hw_v=H14, l_num=803, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270906, sw_v=0421]
1134=>[HU: f_id=X9G-10227.03.2290010359, hw_v=H14, l_num=1134, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284705, sw_v=0421]
457=>[HU: f_id=X9G-10222.03.2290011540, hw_v=H14, l_num=457, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266612, sw_v=0421]
1004=>[HU: f_id=X9G-10227.03.2290010420, hw_v=H14, l_num=1004, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284893, sw_v=0421]
1757=>[HU: f_id=X9G-10227.03.2290010606, hw_v=H14, l_num=1757, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285469, sw_v=0421]
1594=>[HU: f_id=X9G-10227.03.2290010139, hw_v=H14, l_num=1594, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284030, sw_v=0421]
347=>[HU: f_id=X9G-10223.03.2290010015, hw_v=H14, l_num=347, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267036, sw_v=0421]
54 =>[HU: f_id=X9G-10216.03.2290010137, hw_v=H14, l_num= 54, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241118, sw_v=0421]
334=>[HU: f_id=X9G-10222.03.2290011699, hw_v=H14, l_num=334, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266948, sw_v=0421]
739=>[HU: f_id=X9G-10223.03.2290010075, hw_v=H14, l_num=739, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267992, sw_v=0421]
726=>[HU: f_id=X9G-10223.03.2290010104, hw_v=H14, l_num=726, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268031, sw_v=0421]
1729=>[HU: f_id=X9G-10227.03.2290010635, hw_v=H14, l_num=1729, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285551, sw_v=0421]
43 =>[HU: f_id=X9G-10216.03.2290010138, hw_v=H14, l_num= 43, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241121, sw_v=0421]
1566=>[HU: f_id=X9G-10227.03.2290010112, hw_v=H14, l_num=1566, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283936, sw_v=0421]
224=>[HU: f_id=X9G-10222.03.2290011689, hw_v=H14, l_num=224, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266928, sw_v=0421]
1436=>[HU: f_id=X9G-10227.03.2290010185, hw_v=H14, l_num=1436, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284139, sw_v=0421]
211=>[HU: f_id=X9G-10222.03.2290011611, hw_v=H14, l_num=211, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266752, sw_v=0421]
603=>[HU: f_id=X9G-10222.03.2290011486, hw_v=H14, l_num=603, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266523, sw_v=0421]
913=>[HU: f_id=X9G-10223.03.2290010337, hw_v=H14, l_num=913, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269575, sw_v=0421]
1538=>[HU: f_id=X9G-10227.03.2290010145, hw_v=H14, l_num=1538, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284041, sw_v=0421]
539=>[HU: f_id=X9G-10222.03.2290011380, hw_v=H14, l_num=539, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266292, sw_v=0421]
1375=>[HU: f_id=X9G-10229.03.2290010178, hw_v=H14, l_num=1375, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290563, sw_v=0421]
147=>[HU: f_id=X9G-10216.03.2290010018, hw_v=H14, l_num=147, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240763, sw_v=0421]
1245=>[HU: f_id=X9G-10229.03.2290010020, hw_v=H14, l_num=1245, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290126, sw_v=0421]
1408=>[HU: f_id=X9G-10227.03.2290010215, hw_v=H14, l_num=1408, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284203, sw_v=0421]
1998=>[HU: f_id=X9G-10227.03.2290010523, hw_v=H14, l_num=1998, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285186, sw_v=0421]
808=>[HU: f_id=X9G-10224.03.2290010041, hw_v=H14, l_num=808, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271444, sw_v=0421]
416=>[HU: f_id=X9G-10222.03.2290011459, hw_v=H14, l_num=416, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266464, sw_v=0421]
23 =>[HU: f_id=X9G-10216.03.2290010127, hw_v=H14, l_num= 23, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241086, sw_v=0421]
1347=>[HU: f_id=X9G-10229.03.2290010090, hw_v=H14, l_num=1347, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290303, sw_v=0421]
403=>[HU: f_id=X9G-10222.03.2290011391, hw_v=H14, l_num=403, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266316, sw_v=0421]
1184=>[HU: f_id=X9G-10227.03.2290010285, hw_v=H14, l_num=1184, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284366, sw_v=0421]
1217=>[HU: f_id=X9G-10229.03.2290010197, hw_v=H14, l_num=1217, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290619, sw_v=0421]
1054=>[HU: f_id=X9G-10227.03.2290010376, hw_v=H14, l_num=1054, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284757, sw_v=0421]
339=>[HU: f_id=X9G-10222.03.2290011696, hw_v=H14, l_num=339, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266941, sw_v=0421]
1026=>[HU: f_id=X9G-10227.03.2290010386, hw_v=H14, l_num=1026, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284785, sw_v=0421]
1779=>[HU: f_id=X9G-10227.03.2290010570, hw_v=H14, l_num=1779, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285336, sw_v=0421]
1649=>[HU: f_id=X9G-10227.03.2290010710, hw_v=H14, l_num=1649, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285777, sw_v=0421]
229=>[HU: f_id=X9G-10222.03.2290011690, hw_v=H14, l_num=229, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266930, sw_v=0421]
1821=>[HU: f_id=X9G-10227.03.2290010685, hw_v=H14, l_num=1821, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285705, sw_v=0421]
216=>[HU: f_id=X9G-10222.03.2290011680, hw_v=H14, l_num=216, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266908, sw_v=0421]
608=>[HU: f_id=X9G-10222.03.2290011490, hw_v=H14, l_num=608, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266530, sw_v=0421]
106=>[HU: f_id=X9G-10216.03.2290010203, hw_v=H14, l_num=106, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241358, sw_v=0421]
1588=>[HU: f_id=X9G-10227.03.2290010066, hw_v=H14, l_num=1588, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283783, sw_v=0421]
1458=>[HU: f_id=X9G-10227.03.2290010168, hw_v=H14, l_num=1458, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284106, sw_v=0421]
1630=>[HU: f_id=X9G-10227.03.2290010717, hw_v=H14, l_num=1630, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285794, sw_v=0421]
1500=>[HU: f_id=X9G-10227.03.2290010183, hw_v=H14, l_num=1500, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284136, sw_v=0421]
1397=>[HU: f_id=X9G-10229.03.2290010065, hw_v=H14, l_num=1397, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290235, sw_v=0421]
1267=>[HU: f_id=X9G-10229.03.2290010114, hw_v=H14, l_num=1267, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290372, sw_v=0421]
893=>[HU: f_id=X9G-10223.03.2290010282, hw_v=H14, l_num=893, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268445, sw_v=0421]
1239=>[HU: f_id=X9G-10229.03.2290010094, hw_v=H14, l_num=1239, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290315, sw_v=0421]
880=>[HU: f_id=X9G-10223.03.2290010258, hw_v=H14, l_num=880, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268379, sw_v=0421]
1076=>[HU: f_id=X9G-10227.03.2290010432, hw_v=H14, l_num=1076, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284926, sw_v=0421]
770=>[HU: f_id=X9G-10223.03.2290010074, hw_v=H14, l_num=770, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267991, sw_v=0421]
1871=>[HU: f_id=X9G-10228.03.2290010039, hw_v=H14, l_num=1871, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286195, sw_v=0421]
1904=>[HU: f_id=X9G-10227.03.2290010545, hw_v=H14, l_num=1904, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285251, sw_v=0421]
1048=>[HU: f_id=X9G-10227.03.2290010452, hw_v=H14, l_num=1048, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284976, sw_v=0421]
1843=>[HU: f_id=X9G-10227.03.2290010665, hw_v=H14, l_num=1843, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285645, sw_v=0421]
1680=>[HU: f_id=X9G-10227.03.2290010777, hw_v=H14, l_num=1680, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285965, sw_v=0421]
1713=>[HU: f_id=X9G-10227.03.2290010579, hw_v=H14, l_num=1713, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285375, sw_v=0421]
1550=>[HU: f_id=X9G-10227.03.2290010157, hw_v=H14, l_num=1550, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284084, sw_v=0421]
693=>[HU: f_id=X9G-10223.03.2290010192, hw_v=H14, l_num=693, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268199, sw_v=0421]
1945=>[HU: f_id=X9G-10227.03.2290010490, hw_v=H14, l_num=1945, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285092, sw_v=0421]
583=>[HU: f_id=X9G-10223.03.2290010218, hw_v=H14, l_num=583, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268245, sw_v=0421]
1782=>[HU: f_id=X9G-10227.03.2290010599, hw_v=H14, l_num=1782, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285445, sw_v=0421]
1815=>[HU: f_id=X9G-10227.03.2290010703, hw_v=H14, l_num=1815, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285756, sw_v=0421]
865=>[HU: f_id=X9G-10223.03.2290010263, hw_v=H14, l_num=865, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268390, sw_v=0421]
975=>[HU: f_id=X9G-10224.03.2290010064, hw_v=H14, l_num=975, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271529, sw_v=0421]
473=>[HU: f_id=X9G-10222.03.2290011563, hw_v=H14, l_num=473, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266656, sw_v=0421]
852=>[HU: f_id=X9G-10223.03.2290010302, hw_v=H14, l_num=852, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268551, sw_v=0421]
460=>[HU: f_id=X9G-10222.03.2290011537, hw_v=H14, l_num=460, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266607, sw_v=0421]
1001=>[HU: f_id=X9G-10227.03.2290010422, hw_v=H14, l_num=1001, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284896, sw_v=0421]
1754=>[HU: f_id=X9G-10227.03.2290010610, hw_v=H14, l_num=1754, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285479, sw_v=0421]
1591=>[HU: f_id=X9G-10227.03.2290010141, hw_v=H14, l_num=1591, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284034, sw_v=0421]
1624=>[HU: f_id=X9G-10227.03.2290010725, hw_v=H14, l_num=1624, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285819, sw_v=0421]
350=>[HU: f_id=X9G-10223.03.2290010017, hw_v=H14, l_num=350, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267042, sw_v=0421]
742=>[HU: f_id=X9G-10223.03.2290010041, hw_v=H14, l_num=742, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267088, sw_v=0421]
788=>[HU: f_id=X9G-10223.03.2290010130, hw_v=H14, l_num=788, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268076, sw_v=0421]
396=>[HU: f_id=X9G-10222.03.2290011633, hw_v=H14, l_num=396, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266845, sw_v=0421]
1563=>[HU: f_id=X9G-10227.03.2290010119, hw_v=H14, l_num=1563, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283974, sw_v=0421]
678=>[HU: f_id=X9G-10223.03.2290010186, hw_v=H14, l_num=678, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268185, sw_v=0421]
1433=>[HU: f_id=X9G-10227.03.2290010192, hw_v=H14, l_num=1433, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284154, sw_v=0421]
286=>[HU: f_id=X9G-10222.03.2290011653, hw_v=H14, l_num=286, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266865, sw_v=0421]
1270=>[HU: f_id=X9G-10229.03.2290010119, hw_v=H14, l_num=1270, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290390, sw_v=0421]
273=>[HU: f_id=X9G-10222.03.2290011570, hw_v=H14, l_num=273, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266670, sw_v=0421]
665=>[HU: f_id=X9G-10223.03.2290010149, hw_v=H14, l_num=665, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268112, sw_v=0421]
934=>[HU: f_id=X9G-10224.03.2290010051, hw_v=H14, l_num=934, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271494, sw_v=0421]
163=>[HU: f_id=X9G-10216.03.2290010045, hw_v=H14, l_num=163, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240846, sw_v=0421]
1372=>[HU: f_id=X9G-10229.03.2290010179, hw_v=H14, l_num=1372, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290565, sw_v=0421]
150=>[HU: f_id=X9G-10216.03.2290010106, hw_v=H14, l_num=150, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241027, sw_v=0421]
1242=>[HU: f_id=X9G-10229.03.2290010013, hw_v=H14, l_num=1242, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290099, sw_v=0421]
1405=>[HU: f_id=X9G-10227.03.2290010216, hw_v=H14, l_num=1405, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284205, sw_v=0421]
1995=>[HU: f_id=X9G-10227.03.2290010517, hw_v=H14, l_num=1995, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285169, sw_v=0421]
542=>[HU: f_id=X9G-10222.03.2290011524, hw_v=H14, l_num=542, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266590, sw_v=0421]
811=>[HU: f_id=X9G-10223.03.2290010316, hw_v=H14, l_num=811, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268568, sw_v=0421]
921=>[HU: f_id=X9G-10224.03.2290010086, hw_v=H14, l_num=921, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271571, sw_v=0421]
478=>[HU: f_id=X9G-10222.03.2290011559, hw_v=H14, l_num=478, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266649, sw_v=0421]
857=>[HU: f_id=X9G-10223.03.2290010308, hw_v=H14, l_num=857, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268557, sw_v=0421]
1214=>[HU: f_id=X9G-10229.03.2290010194, hw_v=H14, l_num=1214, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290610, sw_v=0421]
1967=>[HU: f_id=X9G-10227.03.2290010505, hw_v=H14, l_num=1967, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285135, sw_v=0421]
